image_path,xmin,ymin,xmax,ymax,label
Orthophoto_University_Example.tif,2277,4076,2292,4090,Tree
Orthophoto_University_Example.tif,1719,3493,1734,3510,Tree
Orthophoto_University_Example.tif,2201,3184,2219,3202,Tree
Orthophoto_University_Example.tif,469,3749,493,3750,Tree
Orthophoto_University_Example.tif,328,41,353,66,Tree
Orthophoto_University_Example.tif,2426,2131,2427,2152,Tree
Orthophoto_University_Example.tif,995,2108,1009,2109,Tree
Orthophoto_University_Example.tif,1093,1616,1110,1617,Tree
Orthophoto_University_Example.tif,574,272,594,292,Tree
Orthophoto_University_Example.tif,2912,2120,2927,2121,Tree
Orthophoto_University_Example.tif,13,713,36,738,Tree
Orthophoto_University_Example.tif,3692,2180,3711,2199,Tree
Orthophoto_University_Example.tif,771,3394,784,3408,Tree
Orthophoto_University_Example.tif,3888,51,3906,73,Tree
Orthophoto_University_Example.tif,296,131,316,152,Tree
Orthophoto_University_Example.tif,3794,45,3817,69,Tree
Orthophoto_University_Example.tif,2762,3490,2763,3504,Tree
Orthophoto_University_Example.tif,2256,980,2257,1003,Tree
Orthophoto_University_Example.tif,493,2560,511,2571,Tree
Orthophoto_University_Example.tif,1213,2096,1232,2116,Tree
Orthophoto_University_Example.tif,2560,2328,2571,2346,Tree
Orthophoto_University_Example.tif,2116,3201,2130,3215,Tree
Orthophoto_University_Example.tif,1824,2122,1842,2140,Tree
Orthophoto_University_Example.tif,3578,2380,3600,2398,Tree
Orthophoto_University_Example.tif,1676,824,1695,844,Tree
Orthophoto_University_Example.tif,651,1893,664,1908,Tree
Orthophoto_University_Example.tif,514,3442,529,3458,Tree
Orthophoto_University_Example.tif,519,46,540,67,Tree
Orthophoto_University_Example.tif,325,3780,326,3805,Tree
Orthophoto_University_Example.tif,1626,3792,1648,3813,Tree
Orthophoto_University_Example.tif,1090,1356,1105,1357,Tree
Orthophoto_University_Example.tif,9,577,33,600,Tree
Orthophoto_University_Example.tif,2560,3666,2571,3686,Tree
Orthophoto_University_Example.tif,1375,1391,1388,1405,Tree
Orthophoto_University_Example.tif,1823,3778,1836,3792,Tree
Orthophoto_University_Example.tif,3337,806,3362,830,Tree
Orthophoto_University_Example.tif,3421,3743,3445,3766,Tree
Orthophoto_University_Example.tif,3027,1242,3040,1255,Tree
Orthophoto_University_Example.tif,1127,903,1148,924,Tree
Orthophoto_University_Example.tif,2240,1941,2252,1958,Tree
Orthophoto_University_Example.tif,1305,4043,1321,4058,Tree
Orthophoto_University_Example.tif,2542,1698,2557,1713,Tree
Orthophoto_University_Example.tif,288,3771,308,3790,Tree
Orthophoto_University_Example.tif,1200,878,1220,899,Tree
Orthophoto_University_Example.tif,857,3104,871,3117,Tree
Orthophoto_University_Example.tif,1179,1163,1192,1177,Tree
Orthophoto_University_Example.tif,900,2653,916,2667,Tree
Orthophoto_University_Example.tif,1303,1884,1316,1898,Tree
Orthophoto_University_Example.tif,112,291,132,312,Tree
Orthophoto_University_Example.tif,430,363,454,364,Tree
Orthophoto_University_Example.tif,3268,1013,3280,1031,Tree
Orthophoto_University_Example.tif,1615,3841,1637,3842,Tree
Orthophoto_University_Example.tif,3894,892,3907,918,Tree
Orthophoto_University_Example.tif,3571,2308,3586,2309,Tree
Orthophoto_University_Example.tif,3305,35,3323,55,Tree
Orthophoto_University_Example.tif,3471,1234,3491,1235,Tree
Orthophoto_University_Example.tif,283,640,303,652,Tree
Orthophoto_University_Example.tif,1677,472,1678,473,Tree
Orthophoto_University_Example.tif,1485,302,1498,318,Tree
Orthophoto_University_Example.tif,3603,28,3626,54,Tree
Orthophoto_University_Example.tif,473,789,498,812,Tree
Orthophoto_University_Example.tif,2976,3580,2995,3598,Tree
Orthophoto_University_Example.tif,390,359,406,377,Tree
Orthophoto_University_Example.tif,1119,1304,1132,1305,Tree
Orthophoto_University_Example.tif,96,580,115,599,Tree
Orthophoto_University_Example.tif,1224,3200,1242,3211,Tree
Orthophoto_University_Example.tif,784,590,785,605,Tree
Orthophoto_University_Example.tif,2552,1736,2571,1756,Tree
Orthophoto_University_Example.tif,627,684,647,703,Tree
Orthophoto_University_Example.tif,1782,3665,1796,3666,Tree
Orthophoto_University_Example.tif,568,746,588,747,Tree
Orthophoto_University_Example.tif,1142,1470,1158,1486,Tree
Orthophoto_University_Example.tif,779,494,800,515,Tree
Orthophoto_University_Example.tif,2426,1013,2440,1028,Tree
Orthophoto_University_Example.tif,3834,4073,3850,4090,Tree
Orthophoto_University_Example.tif,2739,3948,2760,3968,Tree
Orthophoto_University_Example.tif,447,3923,468,3944,Tree
Orthophoto_University_Example.tif,1673,669,1689,685,Tree
Orthophoto_University_Example.tif,471,3344,492,3363,Tree
Orthophoto_University_Example.tif,1372,1056,1391,1075,Tree
Orthophoto_University_Example.tif,937,960,955,978,Tree
Orthophoto_University_Example.tif,1231,2223,1244,2236,Tree
Orthophoto_University_Example.tif,298,450,299,469,Tree
Orthophoto_University_Example.tif,2798,3771,2815,3772,Tree
Orthophoto_University_Example.tif,363,700,385,720,Tree
Orthophoto_University_Example.tif,3187,1024,3201,1038,Tree
Orthophoto_University_Example.tif,440,777,465,801,Tree
Orthophoto_University_Example.tif,2316,693,2339,716,Tree
Orthophoto_University_Example.tif,1096,822,1121,846,Tree
Orthophoto_University_Example.tif,3507,202,3528,224,Tree
Orthophoto_University_Example.tif,1313,2158,1329,2174,Tree
Orthophoto_University_Example.tif,2000,4054,2001,4068,Tree
Orthophoto_University_Example.tif,300,3209,317,3225,Tree
Orthophoto_University_Example.tif,19,555,40,576,Tree
Orthophoto_University_Example.tif,3306,9,3328,33,Tree
Orthophoto_University_Example.tif,3249,765,3265,766,Tree
Orthophoto_University_Example.tif,2470,1142,2486,1158,Tree
Orthophoto_University_Example.tif,3119,3339,3132,3353,Tree
Orthophoto_University_Example.tif,1618,1600,1639,1612,Tree
Orthophoto_University_Example.tif,2934,2249,2952,2250,Tree
Orthophoto_University_Example.tif,283,3807,304,3828,Tree
Orthophoto_University_Example.tif,1290,1673,1305,1689,Tree
Orthophoto_University_Example.tif,1460,419,1488,444,Tree
Orthophoto_University_Example.tif,1101,3359,1116,3373,Tree
Orthophoto_University_Example.tif,2681,847,2699,869,Tree
Orthophoto_University_Example.tif,3846,4061,3862,4078,Tree
Orthophoto_University_Example.tif,224,2843,243,2844,Tree
Orthophoto_University_Example.tif,1545,2915,1567,2916,Tree
Orthophoto_University_Example.tif,1255,3602,1277,3626,Tree
Orthophoto_University_Example.tif,1326,4055,1340,4069,Tree
Orthophoto_University_Example.tif,3253,2880,3271,2890,Tree
Orthophoto_University_Example.tif,1388,1071,1408,1092,Tree
Orthophoto_University_Example.tif,2240,1248,2250,1267,Tree
Orthophoto_University_Example.tif,368,352,387,371,Tree
Orthophoto_University_Example.tif,2436,3916,2454,3935,Tree
Orthophoto_University_Example.tif,2856,3536,2857,3561,Tree
Orthophoto_University_Example.tif,2017,1555,2030,1569,Tree
Orthophoto_University_Example.tif,971,3386,984,3399,Tree
Orthophoto_University_Example.tif,3818,2286,3834,2301,Tree
Orthophoto_University_Example.tif,2694,444,2709,462,Tree
Orthophoto_University_Example.tif,2917,3526,2933,3541,Tree
Orthophoto_University_Example.tif,868,970,882,986,Tree
Orthophoto_University_Example.tif,1878,891,1899,911,Tree
Orthophoto_University_Example.tif,372,364,390,384,Tree
Orthophoto_University_Example.tif,563,3191,575,3205,Tree
Orthophoto_University_Example.tif,1175,909,1190,925,Tree
Orthophoto_University_Example.tif,1347,2,1358,23,Tree
Orthophoto_University_Example.tif,1361,4065,1376,4081,Tree
Orthophoto_University_Example.tif,3799,904,3820,925,Tree
Orthophoto_University_Example.tif,2023,2328,2038,2346,Tree
Orthophoto_University_Example.tif,303,3267,322,3279,Tree
Orthophoto_University_Example.tif,1608,2271,1628,2292,Tree
Orthophoto_University_Example.tif,2628,1227,2644,1241,Tree
Orthophoto_University_Example.tif,3820,682,3821,706,Tree
Orthophoto_University_Example.tif,3428,1088,3447,1105,Tree
Orthophoto_University_Example.tif,2382,3727,2403,3744,Tree
Orthophoto_University_Example.tif,3650,969,3669,992,Tree
Orthophoto_University_Example.tif,698,3558,712,3573,Tree
Orthophoto_University_Example.tif,76,415,94,434,Tree
Orthophoto_University_Example.tif,3767,1430,3780,1444,Tree
Orthophoto_University_Example.tif,106,330,121,347,Tree
Orthophoto_University_Example.tif,2156,2904,2157,2905,Tree
Orthophoto_University_Example.tif,2627,1970,2639,1992,Tree
Orthophoto_University_Example.tif,1411,1889,1425,1890,Tree
Orthophoto_University_Example.tif,56,2123,69,2136,Tree
Orthophoto_University_Example.tif,2405,1608,2420,1609,Tree
Orthophoto_University_Example.tif,3834,841,3857,865,Tree
Orthophoto_University_Example.tif,1275,2240,1276,2251,Tree
Orthophoto_University_Example.tif,2524,3895,2544,3915,Tree
Orthophoto_University_Example.tif,3096,1308,3119,1332,Tree
Orthophoto_University_Example.tif,995,1796,1015,1815,Tree
Orthophoto_University_Example.tif,1104,347,1122,365,Tree
Orthophoto_University_Example.tif,1280,654,1292,676,Tree
Orthophoto_University_Example.tif,1280,801,1291,818,Tree
Orthophoto_University_Example.tif,484,64,502,84,Tree
Orthophoto_University_Example.tif,2896,2151,2913,2171,Tree
Orthophoto_University_Example.tif,411,440,432,459,Tree
Orthophoto_University_Example.tif,3077,3530,3092,3546,Tree
Orthophoto_University_Example.tif,2381,2140,2399,2159,Tree
Orthophoto_University_Example.tif,488,3668,507,3688,Tree
Orthophoto_University_Example.tif,2307,1399,2319,1421,Tree
Orthophoto_University_Example.tif,1535,2633,1557,2658,Tree
Orthophoto_University_Example.tif,2587,3799,2605,3820,Tree
Orthophoto_University_Example.tif,2839,1378,2852,1390,Tree
Orthophoto_University_Example.tif,2803,3959,2824,3979,Tree
Orthophoto_University_Example.tif,350,426,374,450,Tree
Orthophoto_University_Example.tif,51,640,72,651,Tree
Orthophoto_University_Example.tif,2608,828,2626,846,Tree
Orthophoto_University_Example.tif,2560,1510,2580,1532,Tree
Orthophoto_University_Example.tif,1456,1517,1469,1532,Tree
Orthophoto_University_Example.tif,1013,2806,1038,2829,Tree
Orthophoto_University_Example.tif,1090,1510,1104,1526,Tree
Orthophoto_University_Example.tif,8,142,27,161,Tree
Orthophoto_University_Example.tif,2810,3866,2825,3880,Tree
Orthophoto_University_Example.tif,1101,921,1117,937,Tree
Orthophoto_University_Example.tif,348,740,367,757,Tree
Orthophoto_University_Example.tif,1127,2536,1147,2555,Tree
Orthophoto_University_Example.tif,1450,1446,1463,1460,Tree
Orthophoto_University_Example.tif,858,1086,872,1100,Tree
Orthophoto_University_Example.tif,122,165,137,182,Tree
Orthophoto_University_Example.tif,1307,759,1320,773,Tree
Orthophoto_University_Example.tif,3779,923,3799,944,Tree
Orthophoto_University_Example.tif,970,1827,988,1847,Tree
Orthophoto_University_Example.tif,1424,3729,1442,3746,Tree
Orthophoto_University_Example.tif,1666,3512,1688,3532,Tree
Orthophoto_University_Example.tif,2555,922,2567,935,Tree
Orthophoto_University_Example.tif,1138,2977,1161,3000,Tree
Orthophoto_University_Example.tif,3858,2841,3874,2857,Tree
Orthophoto_University_Example.tif,276,3823,296,3844,Tree
Orthophoto_University_Example.tif,3684,108,3709,136,Tree
Orthophoto_University_Example.tif,3007,2694,3025,2716,Tree
Orthophoto_University_Example.tif,472,3879,486,3893,Tree
Orthophoto_University_Example.tif,2249,940,2265,954,Tree
Orthophoto_University_Example.tif,512,4049,525,4050,Tree
Orthophoto_University_Example.tif,1113,1681,1130,1700,Tree
Orthophoto_University_Example.tif,1102,2675,1116,2688,Tree
Orthophoto_University_Example.tif,999,2803,1020,2823,Tree
Orthophoto_University_Example.tif,2109,1422,2110,1437,Tree
Orthophoto_University_Example.tif,491,3412,512,3431,Tree
Orthophoto_University_Example.tif,1290,282,1304,297,Tree
Orthophoto_University_Example.tif,1318,2319,1332,2333,Tree
Orthophoto_University_Example.tif,582,689,598,705,Tree
Orthophoto_University_Example.tif,3119,1266,3134,1282,Tree
Orthophoto_University_Example.tif,1235,2055,1250,2070,Tree
Orthophoto_University_Example.tif,932,2632,946,2633,Tree
Orthophoto_University_Example.tif,3473,1028,3488,1048,Tree
Orthophoto_University_Example.tif,107,380,128,398,Tree
Orthophoto_University_Example.tif,171,643,191,644,Tree
Orthophoto_University_Example.tif,1005,2826,1029,2850,Tree
Orthophoto_University_Example.tif,2624,3868,2642,3887,Tree
Orthophoto_University_Example.tif,1044,3325,1045,3349,Tree
Orthophoto_University_Example.tif,3643,2343,3654,2356,Tree
Orthophoto_University_Example.tif,1183,1000,1196,1001,Tree
Orthophoto_University_Example.tif,347,92,369,93,Tree
Orthophoto_University_Example.tif,460,439,480,460,Tree
Orthophoto_University_Example.tif,482,3648,504,3649,Tree
Orthophoto_University_Example.tif,1400,2516,1419,2534,Tree
Orthophoto_University_Example.tif,3398,1426,3418,1447,Tree
Orthophoto_University_Example.tif,1910,1793,1925,1809,Tree
Orthophoto_University_Example.tif,2257,3286,2272,3300,Tree
Orthophoto_University_Example.tif,2446,3264,2460,3265,Tree
Orthophoto_University_Example.tif,1392,919,1411,940,Tree
Orthophoto_University_Example.tif,1330,2316,1343,2329,Tree
Orthophoto_University_Example.tif,3409,3521,3426,3536,Tree
Orthophoto_University_Example.tif,704,1948,718,1964,Tree
Orthophoto_University_Example.tif,1254,601,1278,626,Tree
Orthophoto_University_Example.tif,134,656,157,657,Tree
Orthophoto_University_Example.tif,3636,1037,3656,1057,Tree
Orthophoto_University_Example.tif,122,222,143,244,Tree
Orthophoto_University_Example.tif,3247,3389,3261,3404,Tree
Orthophoto_University_Example.tif,3267,770,3279,788,Tree
Orthophoto_University_Example.tif,2751,880,2765,893,Tree
Orthophoto_University_Example.tif,988,2661,989,2676,Tree
Orthophoto_University_Example.tif,517,96,535,113,Tree
Orthophoto_University_Example.tif,1021,960,1039,977,Tree
Orthophoto_University_Example.tif,1345,1546,1360,1562,Tree
Orthophoto_University_Example.tif,1335,1362,1349,1377,Tree
Orthophoto_University_Example.tif,3398,1286,3411,1301,Tree
Orthophoto_University_Example.tif,338,3933,353,3950,Tree
Orthophoto_University_Example.tif,1323,2058,1324,2072,Tree
Orthophoto_University_Example.tif,1947,856,1948,869,Tree
Orthophoto_University_Example.tif,2156,2088,2174,2107,Tree
Orthophoto_University_Example.tif,452,3951,473,3971,Tree
Orthophoto_University_Example.tif,473,3381,498,3405,Tree
Orthophoto_University_Example.tif,2822,3869,2838,3886,Tree
Orthophoto_University_Example.tif,2126,4080,2141,4081,Tree
Orthophoto_University_Example.tif,1306,2110,1320,2124,Tree
Orthophoto_University_Example.tif,1208,924,1228,943,Tree
Orthophoto_University_Example.tif,1719,3659,1740,3680,Tree
Orthophoto_University_Example.tif,2419,3699,2437,3719,Tree
Orthophoto_University_Example.tif,3458,181,3474,197,Tree
Orthophoto_University_Example.tif,1504,1475,1525,1494,Tree
Orthophoto_University_Example.tif,1565,3785,1589,3810,Tree
Orthophoto_University_Example.tif,3425,2015,3451,2037,Tree
Orthophoto_University_Example.tif,2198,547,2211,559,Tree
Orthophoto_University_Example.tif,3708,1531,3709,1546,Tree
Orthophoto_University_Example.tif,515,162,529,177,Tree
Orthophoto_University_Example.tif,3227,2974,3246,2994,Tree
Orthophoto_University_Example.tif,2892,3947,2911,3968,Tree
Orthophoto_University_Example.tif,1293,2181,1309,2197,Tree
Orthophoto_University_Example.tif,2519,1959,2539,1978,Tree
Orthophoto_University_Example.tif,1179,2788,1180,2801,Tree
Orthophoto_University_Example.tif,841,994,855,1008,Tree
Orthophoto_University_Example.tif,1447,3719,1467,3739,Tree
Orthophoto_University_Example.tif,1411,1841,1425,1856,Tree
Orthophoto_University_Example.tif,100,1765,101,1781,Tree
Orthophoto_University_Example.tif,2911,3670,2929,3691,Tree
Orthophoto_University_Example.tif,3113,974,3114,989,Tree
Orthophoto_University_Example.tif,253,525,278,550,Tree
Orthophoto_University_Example.tif,1446,559,1469,579,Tree
Orthophoto_University_Example.tif,799,1992,819,1993,Tree
Orthophoto_University_Example.tif,3754,960,3771,971,Tree
Orthophoto_University_Example.tif,2560,1703,2571,1723,Tree
Orthophoto_University_Example.tif,2188,3494,2189,3508,Tree
Orthophoto_University_Example.tif,543,2881,558,2894,Tree
Orthophoto_University_Example.tif,1009,1834,1025,1850,Tree
Orthophoto_University_Example.tif,3321,3825,3336,3842,Tree
Orthophoto_University_Example.tif,2219,16,2233,29,Tree
Orthophoto_University_Example.tif,998,3798,1011,3812,Tree
Orthophoto_University_Example.tif,1047,950,1062,966,Tree
Orthophoto_University_Example.tif,1103,1268,1116,1269,Tree
Orthophoto_University_Example.tif,1160,1986,1178,1987,Tree
Orthophoto_University_Example.tif,2382,1591,2397,1605,Tree
Orthophoto_University_Example.tif,1181,925,1196,940,Tree
Orthophoto_University_Example.tif,3369,1147,3370,1168,Tree
Orthophoto_University_Example.tif,2686,3883,2699,3884,Tree
Orthophoto_University_Example.tif,798,535,813,550,Tree
Orthophoto_University_Example.tif,720,1262,721,1277,Tree
Orthophoto_University_Example.tif,922,2679,935,2692,Tree
Orthophoto_University_Example.tif,93,286,110,302,Tree
Orthophoto_University_Example.tif,2272,1006,2290,1027,Tree
Orthophoto_University_Example.tif,2873,589,2888,604,Tree
Orthophoto_University_Example.tif,1280,609,1292,610,Tree
Orthophoto_University_Example.tif,2418,1368,2437,1388,Tree
Orthophoto_University_Example.tif,912,1552,930,1571,Tree
Orthophoto_University_Example.tif,2493,3520,2510,3530,Tree
Orthophoto_University_Example.tif,2948,1319,2962,1333,Tree
Orthophoto_University_Example.tif,3766,386,3788,387,Tree
Orthophoto_University_Example.tif,3562,1435,3585,1455,Tree
Orthophoto_University_Example.tif,1028,1836,1040,1856,Tree
Orthophoto_University_Example.tif,379,320,397,338,Tree
